trialnum,Orientation,TF,SF,Contrast,Phase
1701,135,1,0.04,0.8,0
1702,0,1,0.04,0.8,0
1703,225,1,0.04,0.8,0
1704,45,1,0.04,0.8,0
1705,225,1,0.04,0.8,0
1706,135,1,0.04,0.8,0
1707,180,1,0.04,0.8,0
1708,0,1,0.04,0.8,0
1709,315,1,0.04,0.8,0
1710,270,1,0.04,0.8,0
1711,90,1,0.04,0.8,0
1712,45,1,0.04,0.8,0
1713,225,1,0.04,0.8,0
1714,270,1,0.04,0.8,0
1715,45,1,0.04,0.8,0
1716,0,1,0.04,0.8,0
1717,90,1,0.04,0.8,0
1718,180,1,0.04,0.8,0
1719,315,1,0.04,0.8,0
1720,135,1,0.04,0.8,0
1721,315,1,0.04,0.8,0
1722,135,1,0.04,0.8,0
1723,45,1,0.04,0.8,0
1724,0,1,0.04,0.8,0
1725,180,1,0.04,0.8,0
1726,225,1,0.04,0.8,0
1727,90,1,0.04,0.8,0
1728,270,1,0.04,0.8,0
1729,90,1,0.04,0.8,0
1730,270,1,0.04,0.8,0
1731,225,1,0.04,0.8,0
1732,180,1,0.04,0.8,0
1733,135,1,0.04,0.8,0
1734,0,1,0.04,0.8,0
1735,315,1,0.04,0.8,0
1736,45,1,0.04,0.8,0
1737,45,1,0.04,0.8,0
1738,135,1,0.04,0.8,0
1739,270,1,0.04,0.8,0
1740,315,1,0.04,0.8,0
1741,90,1,0.04,0.8,0
1742,225,1,0.04,0.8,0
1743,180,1,0.04,0.8,0
1744,0,1,0.04,0.8,0
1745,135,1,0.04,0.8,0
1746,270,1,0.04,0.8,0
1747,90,1,0.04,0.8,0
1748,315,1,0.04,0.8,0
1749,0,1,0.04,0.8,0
1750,180,1,0.04,0.8,0
1751,45,1,0.04,0.8,0
1752,225,1,0.04,0.8,0
1753,45,1,0.04,0.8,0
1754,225,1,0.04,0.8,0
1755,270,1,0.04,0.8,0
1756,315,1,0.04,0.8,0
1757,180,1,0.04,0.8,0
1758,0,1,0.04,0.8,0
1759,135,1,0.04,0.8,0
1760,90,1,0.04,0.8,0
1761,315,1,0.04,0.8,0
1762,180,1,0.04,0.8,0
1763,270,1,0.04,0.8,0
1764,135,1,0.04,0.8,0
1765,45,1,0.04,0.8,0
1766,225,1,0.04,0.8,0
1767,90,1,0.04,0.8,0
1768,0,1,0.04,0.8,0
1769,0,1,0.04,0.8,0
1770,270,1,0.04,0.8,0
1771,90,1,0.04,0.8,0
1772,45,1,0.04,0.8,0
1773,135,1,0.04,0.8,0
1774,225,1,0.04,0.8,0
1775,315,1,0.04,0.8,0
1776,180,1,0.04,0.8,0
1777,45,1,0.04,0.8,0
1778,0,1,0.04,0.8,0
1779,90,1,0.04,0.8,0
1780,315,1,0.04,0.8,0
1781,180,1,0.04,0.8,0
1782,270,1,0.04,0.8,0
1783,135,1,0.04,0.8,0
1784,225,1,0.04,0.8,0
1785,90,1,0.04,0.8,0
1786,180,1,0.04,0.8,0
1787,270,1,0.04,0.8,0
1788,315,1,0.04,0.8,0
1789,225,1,0.04,0.8,0
1790,0,1,0.04,0.8,0
1791,45,1,0.04,0.8,0
1792,135,1,0.04,0.8,0
1793,45,1,0.04,0.8,0
1794,180,1,0.04,0.8,0
1795,135,1,0.04,0.8,0
1796,90,1,0.04,0.8,0
1797,225,1,0.04,0.8,0
1798,315,1,0.04,0.8,0
1799,0,1,0.04,0.8,0
1800,270,1,0.04,0.8,0
1801,45,1,0.04,0.8,0
1802,270,1,0.04,0.8,0
1803,0,1,0.04,0.8,0
1804,135,1,0.04,0.8,0
1805,225,1,0.04,0.8,0
1806,180,1,0.04,0.8,0
1807,315,1,0.04,0.8,0
1808,90,1,0.04,0.8,0
1809,225,1,0.04,0.8,0
1810,180,1,0.04,0.8,0
1811,45,1,0.04,0.8,0
1812,270,1,0.04,0.8,0
1813,0,1,0.04,0.8,0
1814,90,1,0.04,0.8,0
1815,135,1,0.04,0.8,0
1816,315,1,0.04,0.8,0
1817,315,1,0.04,0.8,0
1818,270,1,0.04,0.8,0
1819,45,1,0.04,0.8,0
1820,225,1,0.04,0.8,0
1821,180,1,0.04,0.8,0
1822,0,1,0.04,0.8,0
1823,90,1,0.04,0.8,0
1824,135,1,0.04,0.8,0
1825,270,1,0.04,0.8,0
1826,135,1,0.04,0.8,0
1827,315,1,0.04,0.8,0
1828,45,1,0.04,0.8,0
1829,0,1,0.04,0.8,0
1830,90,1,0.04,0.8,0
1831,225,1,0.04,0.8,0
1832,180,1,0.04,0.8,0
1833,135,1,0.04,0.8,0
1834,90,1,0.04,0.8,0
1835,0,1,0.04,0.8,0
1836,225,1,0.04,0.8,0
1837,315,1,0.04,0.8,0
1838,45,1,0.04,0.8,0
1839,180,1,0.04,0.8,0
1840,270,1,0.04,0.8,0
1841,45,1,0.04,0.8,0
1842,90,1,0.04,0.8,0
1843,135,1,0.04,0.8,0
1844,225,1,0.04,0.8,0
1845,0,1,0.04,0.8,0
1846,180,1,0.04,0.8,0
1847,270,1,0.04,0.8,0
1848,315,1,0.04,0.8,0
1849,90,1,0.04,0.8,0
1850,135,1,0.04,0.8,0
1851,270,1,0.04,0.8,0
1852,315,1,0.04,0.8,0
1853,45,1,0.04,0.8,0
1854,180,1,0.04,0.8,0
1855,225,1,0.04,0.8,0
1856,0,1,0.04,0.8,0
1857,90,1,0.04,0.8,0
1858,315,1,0.04,0.8,0
1859,225,1,0.04,0.8,0
1860,180,1,0.04,0.8,0
1861,0,1,0.04,0.8,0
1862,135,1,0.04,0.8,0
1863,270,1,0.04,0.8,0
1864,45,1,0.04,0.8,0
1865,315,1,0.04,0.8,0
1866,0,1,0.04,0.8,0
1867,135,1,0.04,0.8,0
1868,90,1,0.04,0.8,0
1869,45,1,0.04,0.8,0
1870,180,1,0.04,0.8,0
1871,270,1,0.04,0.8,0
1872,225,1,0.04,0.8,0
1873,45,1,0.04,0.8,0
1874,135,1,0.04,0.8,0
1875,0,1,0.04,0.8,0
1876,315,1,0.04,0.8,0
1877,180,1,0.04,0.8,0
1878,270,1,0.04,0.8,0
1879,90,1,0.04,0.8,0
1880,225,1,0.04,0.8,0
1881,270,1,0.04,0.8,0
1882,135,1,0.04,0.8,0
1883,0,1,0.04,0.8,0
1884,45,1,0.04,0.8,0
1885,180,1,0.04,0.8,0
1886,315,1,0.04,0.8,0
1887,225,1,0.04,0.8,0
1888,90,1,0.04,0.8,0
1889,90,1,0.04,0.8,0
1890,315,1,0.04,0.8,0
1891,45,1,0.04,0.8,0
1892,225,1,0.04,0.8,0
1893,135,1,0.04,0.8,0
1894,270,1,0.04,0.8,0
1895,180,1,0.04,0.8,0
1896,0,1,0.04,0.8,0
1897,135,1,0.04,0.8,0
1898,45,1,0.04,0.8,0
1899,90,1,0.04,0.8,0
1900,225,1,0.04,0.8,0
1901,270,1,0.04,0.8,0
1902,0,1,0.04,0.8,0
1903,315,1,0.04,0.8,0
1904,180,1,0.04,0.8,0
1905,0,1,0.04,0.8,0
1906,270,1,0.04,0.8,0
1907,315,1,0.04,0.8,0
1908,90,1,0.04,0.8,0
1909,180,1,0.04,0.8,0
1910,135,1,0.04,0.8,0
1911,225,1,0.04,0.8,0
1912,45,1,0.04,0.8,0
1913,315,1,0.04,0.8,0
1914,180,1,0.04,0.8,0
1915,225,1,0.04,0.8,0
1916,0,1,0.04,0.8,0
1917,90,1,0.04,0.8,0
1918,270,1,0.04,0.8,0
1919,135,1,0.04,0.8,0
1920,45,1,0.04,0.8,0
1921,90,1,0.04,0.8,0
1922,225,1,0.04,0.8,0
1923,180,1,0.04,0.8,0
1924,315,1,0.04,0.8,0
1925,45,1,0.04,0.8,0
1926,270,1,0.04,0.8,0
1927,135,1,0.04,0.8,0
1928,0,1,0.04,0.8,0
1929,315,1,0.04,0.8,0
1930,225,1,0.04,0.8,0
1931,270,1,0.04,0.8,0
1932,0,1,0.04,0.8,0
1933,135,1,0.04,0.8,0
1934,45,1,0.04,0.8,0
1935,90,1,0.04,0.8,0
1936,180,1,0.04,0.8,0
1937,90,1,0.04,0.8,0
1938,315,1,0.04,0.8,0
1939,0,1,0.04,0.8,0
1940,180,1,0.04,0.8,0
1941,135,1,0.04,0.8,0
1942,45,1,0.04,0.8,0
1943,225,1,0.04,0.8,0
1944,270,1,0.04,0.8,0
1945,270,1,0.04,0.8,0
1946,0,1,0.04,0.8,0
1947,90,1,0.04,0.8,0
1948,45,1,0.04,0.8,0
1949,225,1,0.04,0.8,0
1950,315,1,0.04,0.8,0
1951,180,1,0.04,0.8,0
1952,135,1,0.04,0.8,0
1953,0,1,0.04,0.8,0
1954,315,1,0.04,0.8,0
1955,90,1,0.04,0.8,0
1956,45,1,0.04,0.8,0
1957,135,1,0.04,0.8,0
1958,225,1,0.04,0.8,0
1959,270,1,0.04,0.8,0
1960,180,1,0.04,0.8,0
1961,45,1,0.04,0.8,0
1962,315,1,0.04,0.8,0
1963,0,1,0.04,0.8,0
1964,135,1,0.04,0.8,0
1965,90,1,0.04,0.8,0
1966,180,1,0.04,0.8,0
1967,270,1,0.04,0.8,0
1968,225,1,0.04,0.8,0
1969,0,1,0.04,0.8,0
1970,225,1,0.04,0.8,0
1971,90,1,0.04,0.8,0
1972,135,1,0.04,0.8,0
1973,180,1,0.04,0.8,0
1974,45,1,0.04,0.8,0
1975,270,1,0.04,0.8,0
1976,315,1,0.04,0.8,0
1977,45,1,0.04,0.8,0
1978,270,1,0.04,0.8,0
1979,0,1,0.04,0.8,0
1980,315,1,0.04,0.8,0
1981,135,1,0.04,0.8,0
1982,90,1,0.04,0.8,0
1983,225,1,0.04,0.8,0
1984,180,1,0.04,0.8,0
1985,270,1,0.04,0.8,0
1986,180,1,0.04,0.8,0
1987,0,1,0.04,0.8,0
1988,315,1,0.04,0.8,0
1989,45,1,0.04,0.8,0
1990,135,1,0.04,0.8,0
1991,90,1,0.04,0.8,0
1992,225,1,0.04,0.8,0
1993,270,1,0.04,0.8,0
1994,315,1,0.04,0.8,0
1995,225,1,0.04,0.8,0
1996,90,1,0.04,0.8,0
1997,0,1,0.04,0.8,0
1998,135,1,0.04,0.8,0
1999,45,1,0.04,0.8,0
2000,180,1,0.04,0.8,0
2001,135,1,0.04,0.8,0
2002,225,1,0.04,0.8,0
2003,315,1,0.04,0.8,0
2004,45,1,0.04,0.8,0
2005,0,1,0.04,0.8,0
2006,180,1,0.04,0.8,0
2007,270,1,0.04,0.8,0
2008,90,1,0.04,0.8,0
2009,135,1,0.04,0.8,0
2010,180,1,0.04,0.8,0
2011,315,1,0.04,0.8,0
2012,270,1,0.04,0.8,0
2013,90,1,0.04,0.8,0
2014,225,1,0.04,0.8,0
2015,0,1,0.04,0.8,0
2016,45,1,0.04,0.8,0
2017,225,1,0.04,0.8,0
2018,135,1,0.04,0.8,0
2019,270,1,0.04,0.8,0
2020,45,1,0.04,0.8,0
2021,315,1,0.04,0.8,0
2022,0,1,0.04,0.8,0
2023,180,1,0.04,0.8,0
2024,90,1,0.04,0.8,0
2025,315,1,0.04,0.8,0
2026,0,1,0.04,0.8,0
2027,270,1,0.04,0.8,0
2028,180,1,0.04,0.8,0
2029,90,1,0.04,0.8,0
2030,225,1,0.04,0.8,0
2031,135,1,0.04,0.8,0
2032,45,1,0.04,0.8,0
2033,135,1,0.04,0.8,0
2034,0,1,0.04,0.8,0
2035,180,1,0.04,0.8,0
2036,45,1,0.04,0.8,0
2037,270,1,0.04,0.8,0
2038,90,1,0.04,0.8,0
2039,225,1,0.04,0.8,0
2040,315,1,0.04,0.8,0
2041,0,1,0.04,0.8,0
2042,135,1,0.04,0.8,0
2043,225,1,0.04,0.8,0
2044,180,1,0.04,0.8,0
2045,270,1,0.04,0.8,0
2046,90,1,0.04,0.8,0
2047,315,1,0.04,0.8,0
2048,45,1,0.04,0.8,0
2049,0,1,0.04,0.8,0
2050,135,1,0.04,0.8,0
2051,180,1,0.04,0.8,0
2052,225,1,0.04,0.8,0
2053,270,1,0.04,0.8,0
2054,315,1,0.04,0.8,0
2055,45,1,0.04,0.8,0
2056,90,1,0.04,0.8,0
2057,270,1,0.04,0.8,0
2058,45,1,0.04,0.8,0
2059,90,1,0.04,0.8,0
2060,180,1,0.04,0.8,0
2061,315,1,0.04,0.8,0
2062,0,1,0.04,0.8,0
2063,225,1,0.04,0.8,0
2064,135,1,0.04,0.8,0
2065,90,1,0.04,0.8,0
2066,225,1,0.04,0.8,0
2067,135,1,0.04,0.8,0
2068,180,1,0.04,0.8,0
2069,0,1,0.04,0.8,0
2070,315,1,0.04,0.8,0
2071,270,1,0.04,0.8,0
2072,45,1,0.04,0.8,0
2073,90,1,0.04,0.8,0
2074,315,1,0.04,0.8,0
2075,180,1,0.04,0.8,0
2076,0,1,0.04,0.8,0
2077,225,1,0.04,0.8,0
2078,135,1,0.04,0.8,0
2079,45,1,0.04,0.8,0
2080,270,1,0.04,0.8,0
2081,225,1,0.04,0.8,0
2082,270,1,0.04,0.8,0
2083,0,1,0.04,0.8,0
2084,90,1,0.04,0.8,0
2085,45,1,0.04,0.8,0
2086,315,1,0.04,0.8,0
2087,135,1,0.04,0.8,0
2088,180,1,0.04,0.8,0
2089,0,1,0.04,0.8,0
2090,225,1,0.04,0.8,0
2091,270,1,0.04,0.8,0
2092,135,1,0.04,0.8,0
2093,180,1,0.04,0.8,0
2094,90,1,0.04,0.8,0
2095,45,1,0.04,0.8,0
2096,315,1,0.04,0.8,0
2097,270,1,0.04,0.8,0
2098,315,1,0.04,0.8,0
2099,135,1,0.04,0.8,0
2100,0,1,0.04,0.8,0
2101,180,1,0.04,0.8,0
2102,90,1,0.04,0.8,0
2103,225,1,0.04,0.8,0
2104,45,1,0.04,0.8,0
2105,315,1,0.04,0.8,0
2106,270,1,0.04,0.8,0
2107,45,1,0.04,0.8,0
2108,225,1,0.04,0.8,0
2109,90,1,0.04,0.8,0
2110,135,1,0.04,0.8,0
2111,0,1,0.04,0.8,0
2112,180,1,0.04,0.8,0
2113,270,1,0.04,0.8,0
2114,225,1,0.04,0.8,0
2115,45,1,0.04,0.8,0
2116,0,1,0.04,0.8,0
2117,180,1,0.04,0.8,0
2118,135,1,0.04,0.8,0
2119,90,1,0.04,0.8,0
2120,315,1,0.04,0.8,0
2121,45,1,0.04,0.8,0
2122,180,1,0.04,0.8,0
2123,315,1,0.04,0.8,0
2124,270,1,0.04,0.8,0
2125,135,1,0.04,0.8,0
2126,0,1,0.04,0.8,0
2127,90,1,0.04,0.8,0
2128,225,1,0.04,0.8,0
2129,180,1,0.04,0.8,0
2130,0,1,0.04,0.8,0
2131,90,1,0.04,0.8,0
2132,225,1,0.04,0.8,0
2133,270,1,0.04,0.8,0
2134,45,1,0.04,0.8,0
2135,135,1,0.04,0.8,0
2136,315,1,0.04,0.8,0
2137,315,1,0.04,0.8,0
2138,180,1,0.04,0.8,0
2139,0,1,0.04,0.8,0
2140,90,1,0.04,0.8,0
2141,45,1,0.04,0.8,0
2142,135,1,0.04,0.8,0
2143,270,1,0.04,0.8,0
2144,225,1,0.04,0.8,0
2145,135,1,0.04,0.8,0
2146,45,1,0.04,0.8,0
2147,315,1,0.04,0.8,0
2148,0,1,0.04,0.8,0
2149,180,1,0.04,0.8,0
2150,270,1,0.04,0.8,0
2151,225,1,0.04,0.8,0
2152,90,1,0.04,0.8,0
2153,0,1,0.04,0.8,0
2154,135,1,0.04,0.8,0
2155,90,1,0.04,0.8,0
2156,225,1,0.04,0.8,0
2157,180,1,0.04,0.8,0
2158,45,1,0.04,0.8,0
2159,270,1,0.04,0.8,0
2160,315,1,0.04,0.8,0
2161,90,1,0.04,0.8,0
2162,135,1,0.04,0.8,0
2163,315,1,0.04,0.8,0
2164,180,1,0.04,0.8,0
2165,0,1,0.04,0.8,0
2166,270,1,0.04,0.8,0
2167,45,1,0.04,0.8,0
2168,225,1,0.04,0.8,0
2169,45,1,0.04,0.8,0
2170,270,1,0.04,0.8,0
2171,180,1,0.04,0.8,0
2172,0,1,0.04,0.8,0
2173,225,1,0.04,0.8,0
2174,135,1,0.04,0.8,0
2175,90,1,0.04,0.8,0
2176,315,1,0.04,0.8,0
2177,90,1,0.04,0.8,0
2178,0,1,0.04,0.8,0
2179,225,1,0.04,0.8,0
2180,180,1,0.04,0.8,0
2181,270,1,0.04,0.8,0
2182,315,1,0.04,0.8,0
2183,135,1,0.04,0.8,0
2184,45,1,0.04,0.8,0
2185,90,1,0.04,0.8,0
2186,270,1,0.04,0.8,0
2187,0,1,0.04,0.8,0
2188,180,1,0.04,0.8,0
2189,135,1,0.04,0.8,0
2190,315,1,0.04,0.8,0
2191,45,1,0.04,0.8,0
2192,225,1,0.04,0.8,0
2193,135,1,0.04,0.8,0
2194,315,1,0.04,0.8,0
2195,225,1,0.04,0.8,0
2196,0,1,0.04,0.8,0
2197,45,1,0.04,0.8,0
2198,270,1,0.04,0.8,0
2199,180,1,0.04,0.8,0
2200,90,1,0.04,0.8,0
2201,225,1,0.04,0.8,0
2202,180,1,0.04,0.8,0
2203,135,1,0.04,0.8,0
2204,0,1,0.04,0.8,0
2205,270,1,0.04,0.8,0
2206,45,1,0.04,0.8,0
2207,315,1,0.04,0.8,0
2208,90,1,0.04,0.8,0
2209,225,1,0.04,0.8,0
2210,270,1,0.04,0.8,0
2211,45,1,0.04,0.8,0
2212,135,1,0.04,0.8,0
2213,0,1,0.04,0.8,0
2214,315,1,0.04,0.8,0
2215,90,1,0.04,0.8,0
2216,180,1,0.04,0.8,0
2217,135,1,0.04,0.8,0
2218,315,1,0.04,0.8,0
2219,270,1,0.04,0.8,0
2220,90,1,0.04,0.8,0
2221,45,1,0.04,0.8,0
2222,225,1,0.04,0.8,0
2223,180,1,0.04,0.8,0
2224,0,1,0.04,0.8,0
2225,225,1,0.04,0.8,0
2226,0,1,0.04,0.8,0
2227,135,1,0.04,0.8,0
2228,180,1,0.04,0.8,0
2229,270,1,0.04,0.8,0
2230,315,1,0.04,0.8,0
2231,90,1,0.04,0.8,0
2232,45,1,0.04,0.8,0
2233,135,1,0.04,0.8,0
2234,0,1,0.04,0.8,0
2235,45,1,0.04,0.8,0
2236,90,1,0.04,0.8,0
2237,180,1,0.04,0.8,0
2238,315,1,0.04,0.8,0
2239,225,1,0.04,0.8,0
2240,270,1,0.04,0.8,0
2241,315,1,0.04,0.8,0
2242,135,1,0.04,0.8,0
2243,90,1,0.04,0.8,0
2244,225,1,0.04,0.8,0
2245,180,1,0.04,0.8,0
2246,0,1,0.04,0.8,0
2247,270,1,0.04,0.8,0
2248,45,1,0.04,0.8,0
2249,315,1,0.04,0.8,0
2250,135,1,0.04,0.8,0
2251,270,1,0.04,0.8,0
2252,180,1,0.04,0.8,0
2253,45,1,0.04,0.8,0
2254,0,1,0.04,0.8,0
2255,225,1,0.04,0.8,0
2256,90,1,0.04,0.8,0
2257,45,1,0.04,0.8,0
2258,270,1,0.04,0.8,0
2259,225,1,0.04,0.8,0
2260,90,1,0.04,0.8,0
2261,180,1,0.04,0.8,0
2262,315,1,0.04,0.8,0
2263,135,1,0.04,0.8,0
2264,0,1,0.04,0.8,0
2265,315,1,0.04,0.8,0
2266,0,1,0.04,0.8,0
2267,45,1,0.04,0.8,0
2268,135,1,0.04,0.8,0
2269,225,1,0.04,0.8,0
2270,180,1,0.04,0.8,0
2271,270,1,0.04,0.8,0
2272,90,1,0.04,0.8,0
2273,45,1,0.04,0.8,0
2274,225,1,0.04,0.8,0
2275,135,1,0.04,0.8,0
2276,0,1,0.04,0.8,0
2277,270,1,0.04,0.8,0
2278,90,1,0.04,0.8,0
2279,180,1,0.04,0.8,0
2280,315,1,0.04,0.8,0
2281,90,1,0.04,0.8,0
2282,0,1,0.04,0.8,0
2283,45,1,0.04,0.8,0
2284,225,1,0.04,0.8,0
2285,180,1,0.04,0.8,0
2286,315,1,0.04,0.8,0
2287,135,1,0.04,0.8,0
2288,270,1,0.04,0.8,0
2289,45,1,0.04,0.8,0
2290,0,1,0.04,0.8,0
2291,180,1,0.04,0.8,0
2292,315,1,0.04,0.8,0
2293,90,1,0.04,0.8,0
2294,225,1,0.04,0.8,0
2295,270,1,0.04,0.8,0
2296,135,1,0.04,0.8,0
2297,315,1,0.04,0.8,0
2298,225,1,0.04,0.8,0
2299,180,1,0.04,0.8,0
2300,135,1,0.04,0.8,0
2301,270,1,0.04,0.8,0
2302,45,1,0.04,0.8,0
2303,90,1,0.04,0.8,0
2304,0,1,0.04,0.8,0
2305,45,1,0.04,0.8,0
2306,180,1,0.04,0.8,0
2307,0,1,0.04,0.8,0
2308,315,1,0.04,0.8,0
2309,225,1,0.04,0.8,0
2310,270,1,0.04,0.8,0
2311,90,1,0.04,0.8,0
2312,135,1,0.04,0.8,0
2313,135,1,0.04,0.8,0
2314,315,1,0.04,0.8,0
2315,90,1,0.04,0.8,0
2316,45,1,0.04,0.8,0
2317,270,1,0.04,0.8,0
2318,180,1,0.04,0.8,0
2319,0,1,0.04,0.8,0
2320,225,1,0.04,0.8,0
2321,315,1,0.04,0.8,0
2322,225,1,0.04,0.8,0
2323,45,1,0.04,0.8,0
2324,180,1,0.04,0.8,0
2325,90,1,0.04,0.8,0
2326,270,1,0.04,0.8,0
2327,0,1,0.04,0.8,0
2328,135,1,0.04,0.8,0
2329,90,1,0.04,0.8,0
2330,0,1,0.04,0.8,0
2331,225,1,0.04,0.8,0
2332,45,1,0.04,0.8,0
2333,135,1,0.04,0.8,0
2334,270,1,0.04,0.8,0
2335,315,1,0.04,0.8,0
2336,180,1,0.04,0.8,0
2337,90,1,0.04,0.8,0
2338,0,1,0.04,0.8,0
2339,315,1,0.04,0.8,0
2340,270,1,0.04,0.8,0
2341,135,1,0.04,0.8,0
2342,45,1,0.04,0.8,0
2343,180,1,0.04,0.8,0
2344,225,1,0.04,0.8,0
2345,225,1,0.04,0.8,0
2346,180,1,0.04,0.8,0
2347,270,1,0.04,0.8,0
2348,315,1,0.04,0.8,0
2349,90,1,0.04,0.8,0
2350,0,1,0.04,0.8,0
2351,45,1,0.04,0.8,0
2352,135,1,0.04,0.8,0
2353,135,1,0.04,0.8,0
2354,315,1,0.04,0.8,0
2355,225,1,0.04,0.8,0
2356,270,1,0.04,0.8,0
2357,45,1,0.04,0.8,0
2358,180,1,0.04,0.8,0
2359,0,1,0.04,0.8,0
2360,90,1,0.04,0.8,0
2361,135,1,0.04,0.8,0
2362,315,1,0.04,0.8,0
2363,90,1,0.04,0.8,0
2364,45,1,0.04,0.8,0
2365,180,1,0.04,0.8,0
2366,225,1,0.04,0.8,0
2367,0,1,0.04,0.8,0
2368,270,1,0.04,0.8,0
2369,45,1,0.04,0.8,0
2370,225,1,0.04,0.8,0
2371,315,1,0.04,0.8,0
2372,270,1,0.04,0.8,0
2373,135,1,0.04,0.8,0
2374,90,1,0.04,0.8,0
2375,0,1,0.04,0.8,0
2376,180,1,0.04,0.8,0
2377,0,1,0.04,0.8,0
2378,135,1,0.04,0.8,0
2379,270,1,0.04,0.8,0
2380,180,1,0.04,0.8,0
2381,45,1,0.04,0.8,0
2382,90,1,0.04,0.8,0
2383,315,1,0.04,0.8,0
2384,225,1,0.04,0.8,0
2385,45,1,0.04,0.8,0
2386,225,1,0.04,0.8,0
2387,90,1,0.04,0.8,0
2388,180,1,0.04,0.8,0
2389,315,1,0.04,0.8,0
2390,0,1,0.04,0.8,0
2391,270,1,0.04,0.8,0
2392,135,1,0.04,0.8,0
2393,225,1,0.04,0.8,0
2394,180,1,0.04,0.8,0
2395,45,1,0.04,0.8,0
2396,315,1,0.04,0.8,0
2397,0,1,0.04,0.8,0
2398,90,1,0.04,0.8,0
2399,135,1,0.04,0.8,0
2400,270,1,0.04,0.8,0
