Item1.Item1.Item1.Item1.Item1.Item1.Item1,Item1.Item1.Item1.Item1.Item1.Item1.Item2,Item1.Item1.Item1.Item1.Item1.Item2,Item1.Item1.Item1.Item1.Item2,Item1.Item1.Item1.Item2,Item1.Item1.Item2,Item1.Item2,Item2
162925.021024,2,15.86643,0,0,0.1296576,4.60433959960938,0
162925.022016,2,15.87101,0,0,0.1258812,4.58335876464844,0
162925.023008,2,15.87557,0,0,0.12714,4.56142425537109,0
162925.024032,2,15.88011,0,0,0.1296576,4.53948974609375,0
162925.025024,2,15.88463,0,0,0.1246224,4.51755523681641,0
162925.026016,2,15.88912,0,0,0.12714,4.49371337890625,0
162925.027008,2,15.89359,0,0,0.12714,4.46987152099609,0
162925.028032,2,15.89804,0,0,0.1321752,4.44316864013672,0
162925.029024,2,15.90245,0,0,0.1309164,4.41741943359375,0
162925.030016,2,15.90685,0,0,0.133434,4.39357757568359,0
162925.031008,2,15.91122,0,0,0.1321752,4.37164306640625,0
162925.032032,2,15.91557,0,0,0.1321752,4.35066223144531,0
162925.03232,2,15.91557,0,0,0.1321752,4.35066223144531,0
162925.033024,2,15.9199,0,0,0.133434,4.33063507080078,0
162925.034016,2,15.92421,0,0,0.133434,4.31251525878906,0
162925.035008,2,15.92851,0,0,0.133434,4.29630279541016,0
162925.036032,2,15.93279,0,0,0.133434,4.28009033203125,0
162925.037024,2,15.93705,0,0,0.1321752,4.26483154296875,0
162925.038016,2,15.9413,0,0,0.133434,4.25052642822266,0
162925.039008,2,15.94554,0,0,0.133434,4.23526763916016,0
162925.040032,2,15.94976,0,0,0.1321752,4.22191619873047,0
162925.041024,2,15.95397,0,0,0.1296576,4.20570373535156,0
162925.042016,2,15.95816,0,0,0.1309164,4.19044494628906,0
162925.043008,2,15.96233,0,0,0.133434,4.17137145996094,0
162925.044032,2,15.96648,0,0,0.133434,4.15134429931641,0
162925.045024,2,15.97061,0,0,0.1296576,4.13227081298828,0
162925.046016,2,15.97472,0,0,0.1372105,4.11033630371094,0
162925.047008,2,15.97881,0,0,0.1384693,4.08935546875,0
162925.048032,2,15.98288,0,0,0.1384693,4.07028198242188,0
162925.049024,2,15.98693,0,0,0.1384693,4.05216217041016,0
162925.050016,2,15.99097,0,0,0.1384693,4.03785705566406,0
162925.051008,2,15.995,0,0,0.1384693,4.02450561523438,0
162925.052032,2,15.99901,0,0,0.1384693,4.0130615234375,0
162925.053024,2,16.00301,0,0,0.1384693,4.00352478027344,0
162925.054016,2,16.00701,0,0,0.1372105,3.99208068847656,0
162925.055008,2,16.01099,0,0,0.1397281,3.98445129394531,0
162925.056032,2,16.01497,0,0,0.1372105,3.97491455078125,0
162925.057024,2,16.01893,0,0,0.1384693,3.96728515625,0
162925.058016,2,16.02289,0,0,0.1384693,3.95774841308594,0
162925.059008,2,16.02684,0,0,0.1372105,3.95011901855469,0
162925.060032,2,16.03078,0,0,0.1397281,3.93867492675781,0
162925.061024,2,16.03471,0,0,0.1372105,3.93104553222656,0
162925.062016,2,16.03863,0,0,0.1397281,3.91960144042969,0
162925.063008,2,16.04254,0,0,0.1372105,3.91006469726563,0
162925.064032,2,16.04644,0,0,0.1397281,3.89671325683594,0
162925.065024,2,16.05032,0,0,0.1422457,3.88526916503906,0
162925.065664,2,16.05032,0,0,0.1422457,3.88526916503906,0
162925.066016,2,16.05419,0,0,0.1422457,3.87191772460938,0
162925.067008,2,16.05806,0,0,0.1422457,3.86238098144531,0
162925.068032,2,16.06191,0,0,0.1422457,3.85284423828125,0
162925.069024,2,16.06575,0,0,0.1409869,3.84330749511719,0
162925.070016,2,16.06959,0,0,0.1435045,3.83377075195313,0
162925.071008,2,16.07341,0,0,0.1435045,3.82614135742188,0
162925.072032,2,16.07723,0,0,0.1447634,3.82041931152344,0
162925.073024,2,16.08105,0,0,0.1422457,3.81278991699219,0
162925.074016,2,16.08485,0,0,0.1422457,3.80516052246094,0
162925.075008,2,16.08865,0,0,0.1447634,3.80134582519531,0
162925.076032,2,16.09245,0,0,0.1409869,3.79371643066406,0
162925.077024,2,16.09623,0,0,0.1409869,3.78608703613281,0
162925.078016,2,16.10001,0,0,0.1397281,3.77845764160156,0
162925.079008,2,16.10378,0,0,0.1422457,3.76701354980469,0
162925.080032,2,16.10753,0,0,0.1409869,3.75556945800781,0
162925.081024,2,16.11127,0,0,0.1422457,3.74031066894531,0
162925.082016,2,16.115,0,0,0.1435045,3.72505187988281,0
162925.083008,2,16.11871,0,0,0.1397281,3.7078857421875,0
162925.084032,2,16.12239,0,0,0.1447634,3.68881225585938,0
162925.085024,2,16.12607,0,0,0.1485398,3.67164611816406,0
162925.086016,2,16.12972,0,0,0.1460222,3.65257263183594,0
162925.087008,2,16.13336,0,0,0.147281,3.63731384277344,0
162925.088032,2,16.13698,0,0,0.147281,3.62014770507813,0
162925.089024,2,16.14058,0,0,0.1485398,3.60870361328125,0
162925.090016,2,16.14418,0,0,0.1497986,3.59535217285156,0
162925.091008,2,16.14776,0,0,0.1497986,3.58390808105469,0
162925.092032,2,16.15134,0,0,0.1460222,3.57627868652344,0
162925.093024,2,16.15491,0,0,0.147281,3.56864929199219,0
162925.094016,2,16.15847,0,0,0.1497986,3.55911254882813,0
162925.095008,2,16.16202,0,0,0.1485398,3.55339050292969,0
162925.096032,2,16.16557,0,0,0.1497986,3.54576110839844,0
162925.097024,2,16.16911,0,0,0.1485398,3.53813171386719,0
162925.098016,2,16.17264,0,0,0.1497986,3.53431701660156,0
162925.099008,2,16.17617,0,0,0.147281,3.52859497070313,0
162925.09904,2,16.17617,0,0,0.147281,3.52859497070313,0
162925.100032,2,16.17969,0,0,0.147281,3.52287292480469,0
162925.101024,2,16.1832,0,0,0.147281,3.51333618164063,0
162925.102016,2,16.18671,0,0,0.1485398,3.50761413574219,0
162925.103008,2,16.19021,0,0,0.1497986,3.49617004394531,0
162925.104032,2,16.1937,0,0,0.1485398,3.48663330078125,0
162925.105024,2,16.19717,0,0,0.1510574,3.47709655761719,0
162925.106016,2,16.20064,0,0,0.1510574,3.46565246582031,0
162925.107008,2,16.20409,0,0,0.1523162,3.45611572265625,0
162925.108032,2,16.20754,0,0,0.1497986,3.448486328125,0
162925.109024,2,16.21098,0,0,0.1510574,3.43704223632813,0
162925.110016,2,16.21441,0,0,0.1510574,3.42750549316406,0
162925.111008,2,16.21783,0,0,0.1523162,3.41987609863281,0
162925.112032,2,16.22124,0,0,0.1523162,3.41033935546875,0
162925.113024,2,16.22464,0,0,0.1548338,3.39889526367188,0
162925.114016,2,16.22803,0,0,0.1523162,3.39317321777344,0
162925.115008,2,16.23141,0,0,0.1510574,3.38554382324219,0
162925.116032,2,16.23479,0,0,0.1510574,3.37791442871094,0
162925.117024,2,16.23816,0,0,0.1560926,3.36837768554688,0
162925.118016,2,16.24152,0,0,0.153575,3.36074829101563,0
162925.119008,2,16.24487,0,0,0.1548338,3.35121154785156,0
162925.120032,2,16.24822,0,0,0.1523162,3.34548950195313,0
162925.121024,2,16.25156,0,0,0.1548338,3.33976745605469,0
162925.122016,2,16.25489,0,0,0.153575,3.33023071289063,0
162925.123008,2,16.25821,0,0,0.1510574,3.32450866699219,0
162925.124032,2,16.26153,0,0,0.1523162,3.31306457519531,0
162925.125024,2,16.26483,0,0,0.1523162,3.30352783203125,0
162925.126016,2,16.26812,0,0,0.1497986,3.29208374023438,0
162925.127008,2,16.2714,0,0,0.1510574,3.27682495117188,0
162925.128032,2,16.27466,0,0,0.1548338,3.25965881347656,0
162925.129024,2,16.2779,0,0,0.153575,3.24249267578125,0
162925.130016,2,16.28112,0,0,0.1586103,3.22341918945313,0
162925.131008,2,16.28433,0,0,0.1586103,3.20625305175781,0
162925.132032,2,16.28752,0,0,0.1573515,3.19290161132813,0
162925.13232,2,16.28752,0,0,0.1573515,3.19290161132813,0
162925.133024,2,16.2907,0,0,0.1560926,3.17764282226563,0
162925.134016,2,16.29387,0,0,0.1560926,3.16619873046875,0
162925.135008,2,16.29702,0,0,0.1560926,3.15284729003906,0
162925.136032,2,16.30016,0,0,0.1573515,3.13949584960938,0
162925.137024,2,16.30329,0,0,0.1548338,3.1280517578125,0
162925.138016,2,16.3064,0,0,0.1560926,3.11470031738281,0
162925.139008,2,16.3095,0,0,0.1586103,3.10134887695313,0
162925.140032,2,16.31259,0,0,0.1573515,3.08799743652344,0
162925.141024,2,16.31567,0,0,0.1573515,3.07655334472656,0
162925.142016,2,16.31873,0,0,0.1586103,3.06129455566406,0
162925.143008,2,16.32178,0,0,0.1560926,3.0517578125,0
162925.144032,2,16.32482,0,0,0.1573515,3.0364990234375,0
162925.145024,2,16.32784,0,0,0.1586103,3.02505493164063,0
162925.146016,2,16.33085,0,0,0.1586103,3.00979614257813,0
162925.147008,2,16.33385,0,0,0.1598691,2.99835205078125,0
162925.148032,2,16.33684,0,0,0.1573515,2.98500061035156,0
162925.149024,2,16.33981,0,0,0.1560926,2.97164916992188,0
162925.150016,2,16.34277,0,0,0.153575,2.95829772949219,0
162925.151008,2,16.34571,0,0,0.1560926,2.94113159179688,0
162925.152032,2,16.34863,0,0,0.1573515,2.92205810546875,0
162925.153024,2,16.35153,0,0,0.1573515,2.90298461914063,0
162925.154016,2,16.35441,0,0,0.1573515,2.88009643554688,0
162925.155008,2,16.35727,0,0,0.1598691,2.85911560058594,0
162925.156032,2,16.36011,0,0,0.1573515,2.83622741699219,0
162925.157024,2,16.36292,0,0,0.1598691,2.81524658203125,0
162925.158016,2,16.36572,0,0,0.1636455,2.7923583984375,0
162925.159008,2,16.36849,0,0,0.1623867,2.77137756347656,0
162925.160032,2,16.37124,0,0,0.1623867,2.75421142578125,0
162925.161024,2,16.37398,0,0,0.1623867,2.73704528808594,0
162925.162016,2,16.3767,0,0,0.1623867,2.72369384765625,0
162925.163008,2,16.37941,0,0,0.1623867,2.70843505859375,0
162925.164032,2,16.38211,0,0,0.1623867,2.69699096679688,0
162925.165024,2,16.38479,0,0,0.1598691,2.68363952636719,0
162925.165664,2,16.38479,0,0,0.1598691,2.68363952636719,0
162925.166016,2,16.38746,0,0,0.1611279,2.67219543457031,0
162925.167008,2,16.39012,0,0,0.1598691,2.66075134277344,0
162925.168032,2,16.39277,0,0,0.1586103,2.64739990234375,0
162925.169024,2,16.3954,0,0,0.1611279,2.63404846191406,0
162925.170016,2,16.39802,0,0,0.1611279,2.61688232421875,0
162925.171008,2,16.40062,0,0,0.1623867,2.60162353515625,0
162925.172032,2,16.40321,0,0,0.1636455,2.58636474609375,0
162925.173024,2,16.40578,0,0,0.1611279,2.57301330566406,0
162925.174016,2,16.40834,0,0,0.1611279,2.55584716796875,0
162925.175008,2,16.41088,0,0,0.1636455,2.54058837890625,0
162925.176032,2,16.4134,0,0,0.1636455,2.52532958984375,0
162925.177024,2,16.41592,0,0,0.1598691,2.51197814941406,0
162925.178016,2,16.41841,0,0,0.1623867,2.49481201171875,0
162925.179008,2,16.42089,0,0,0.1649043,2.47955322265625,0
162925.180032,2,16.42336,0,0,0.1598691,2.46429443359375,0
162925.181024,2,16.4258,0,0,0.1611279,2.44903564453125,0
162925.182016,2,16.42823,0,0,0.1636455,2.42996215820313,0
162925.183008,2,16.43065,0,0,0.1623867,2.41279602050781,0
162925.184032,2,16.43304,0,0,0.1623867,2.39372253417969,0
162925.185024,2,16.43542,0,0,0.1623867,2.37655639648438,0
162925.186016,2,16.43777,0,0,0.1636455,2.35748291015625,0
162925.187008,2,16.44011,0,0,0.1623867,2.33840942382813,0
162925.188032,2,16.44243,0,0,0.1661631,2.3193359375,0
162925.189024,2,16.44473,0,0,0.1623867,2.30026245117188,0
162925.190016,2,16.44702,0,0,0.1661631,2.28309631347656,0
162925.191008,2,16.44928,0,0,0.1661631,2.26402282714844,0
162925.192032,2,16.45153,0,0,0.167422,2.24876403808594,0
162925.193024,2,16.45376,0,0,0.1661631,2.23350524902344,0
162925.194016,2,16.45598,0,0,0.1661631,2.22015380859375,0
162925.195008,2,16.45819,0,0,0.167422,2.20870971679688,0
162925.196032,2,16.46039,0,0,0.167422,2.197265625,0
162925.197024,2,16.46258,0,0,0.1661631,2.18963623046875,0
162925.198016,2,16.46476,0,0,0.167422,2.17819213867188,0
162925.199008,2,16.46693,0,0,0.1661631,2.17247009277344,0
162925.19904,2,16.46693,0,0,0.1661631,2.17247009277344,0
162925.200032,2,16.46909,0,0,0.167422,2.16484069824219,0
162925.201024,2,16.47125,0,0,0.1661631,2.15721130371094,0
162925.202016,2,16.4734,0,0,0.167422,2.1514892578125,0
162925.203008,2,16.47555,0,0,0.1661631,2.14385986328125,0
162925.204032,2,16.47768,0,0,0.1661631,2.13813781738281,0
162925.205024,2,16.47982,0,0,0.167422,2.13241577148438,0
162925.206016,2,16.48194,0,0,0.167422,2.12287902832031,0
162925.207008,2,16.48406,0,0,0.1686808,2.11906433105469,0
162925.208032,2,16.48617,0,0,0.1661631,2.11143493652344,0
162925.209024,2,16.48828,0,0,0.1636455,2.105712890625,0
162925.210016,2,16.49037,0,0,0.167422,2.09808349609375,0
162925.211008,2,16.49246,0,0,0.167422,2.0904541015625,0
162925.212032,2,16.49454,0,0,0.167422,2.07901000976563,0
162925.213024,2,16.49661,0,0,0.167422,2.07138061523438,0
162925.214016,2,16.49868,0,0,0.1661631,2.06184387207031,0
162925.215008,2,16.50073,0,0,0.1661631,2.05039978027344,0
162925.216032,2,16.50277,0,0,0.1686808,2.04086303710938,0
162925.217024,2,16.5048,0,0,0.167422,2.02751159667969,0
162925.218016,2,16.50681,0,0,0.1649043,2.01797485351563,0
162925.219008,2,16.50882,0,0,0.1661631,2.00462341308594,0
162925.220032,2,16.51081,0,0,0.167422,1.98936462402344,0
162925.221024,2,16.51278,0,0,0.1661631,1.97601318359375,0
162925.222016,2,16.51474,0,0,0.1686808,1.95884704589844,0
162925.223008,2,16.51669,0,0,0.1649043,1.94358825683594,0
162925.224032,2,16.51861,0,0,0.1661631,1.92642211914063,0
162925.225024,2,16.52052,0,0,0.1686808,1.9073486328125,0
162925.226016,2,16.52241,0,0,0.1699396,1.89018249511719,0
162925.227008,2,16.52428,0,0,0.1711984,1.87110900878906,0
162925.228032,2,16.52614,0,0,0.1699396,1.85585021972656,0
162925.229024,2,16.52798,0,0,0.167422,1.84059143066406,0
162925.230016,2,16.5298,0,0,0.1686808,1.82533264160156,0
162925.231008,2,16.53161,0,0,0.1724572,1.81007385253906,0
162925.232032,2,16.53341,0,0,0.1724572,1.79862976074219,0
162925.23232,2,16.53341,0,0,0.1724572,1.79862976074219,0
162925.233024,2,16.5352,0,0,0.1724572,1.7852783203125,0
162925.234016,2,16.53697,0,0,0.1724572,1.77574157714844,0
162925.235008,2,16.53874,0,0,0.1762336,1.76811218261719,0
162925.236032,2,16.5405,0,0,0.173716,1.76429748535156,0
162925.237024,2,16.54227,0,0,0.173716,1.76239013671875,0
162925.238016,2,16.54403,0,0,0.1724572,1.76048278808594,0
162925.239008,2,16.54579,0,0,0.1749748,1.76429748535156,0
162925.240032,2,16.54756,0,0,0.1724572,1.76620483398438,0
162925.241024,2,16.54933,0,0,0.1699396,1.77192687988281,0
162925.242016,2,16.5511,0,0,0.1724572,1.77383422851563,0
162925.243008,2,16.55288,0,0,0.1711984,1.77764892578125,0
162925.244032,2,16.55466,0,0,0.1724572,1.77955627441406,0
162925.245024,2,16.55644,0,0,0.1724572,1.78337097167969,0
162925.246016,2,16.55823,0,0,0.1724572,1.7852783203125,0
162925.247008,2,16.56002,0,0,0.1711984,1.78909301757813,0
162925.248032,2,16.56181,0,0,0.1724572,1.78909301757813,0
162925.249024,2,16.5636,0,0,0.1749748,1.79100036621094,0
162925.250016,2,16.56539,0,0,0.1711984,1.79100036621094,0
162925.251008,2,16.56718,0,0,0.1711984,1.79481506347656,0
162925.252032,2,16.56898,0,0,0.173716,1.79481506347656,0
162925.253024,2,16.57077,0,0,0.1711984,1.79290771484375,0
162925.254016,2,16.57257,0,0,0.1711984,1.79290771484375,0
162925.255008,2,16.57436,0,0,0.1711984,1.79100036621094,0
162925.256032,2,16.57614,0,0,0.1749748,1.78718566894531,0
162925.257024,2,16.57793,0,0,0.1724572,1.78337097167969,0
162925.258016,2,16.5797,0,0,0.1724572,1.77764892578125,0
162925.259008,2,16.58148,0,0,0.1749748,1.77574157714844,0
162925.260032,2,16.58325,0,0,0.173716,1.77001953125,0
162925.261024,2,16.58502,0,0,0.173716,1.76620483398438,0
162925.262016,2,16.58678,0,0,0.1724572,1.76239013671875,0
162925.263008,2,16.58854,0,0,0.1711984,1.75857543945313,0
162925.264032,2,16.59029,0,0,0.1724572,1.75094604492188,0
162925.265024,2,16.59203,0,0,0.1724572,1.74331665039063,0
162925.265664,2,16.59203,0,0,0.1724572,1.74331665039063,0
162925.266016,2,16.59377,0,0,0.1724572,1.73377990722656,0
162925.267008,2,16.59549,0,0,0.173716,1.72615051269531,0
162925.268032,2,16.59721,0,0,0.1724572,1.71470642089844,0
162925.269024,2,16.59891,0,0,0.1749748,1.70326232910156,0
162925.270016,2,16.6006,0,0,0.1724572,1.6937255859375,0
162925.271008,2,16.60228,0,0,0.1724572,1.68037414550781,0
162925.272032,2,16.60395,0,0,0.1749748,1.66893005371094,0
162925.273024,2,16.60561,0,0,0.1724572,1.65748596191406,0
162925.274016,2,16.60725,0,0,0.173716,1.64413452148438,0
162925.275008,2,16.60888,0,0,0.167422,1.62887573242188,0
162925.276032,2,16.6105,0,0,0.1724572,1.61361694335938,0
162925.277024,2,16.61209,0,0,0.1749748,1.59645080566406,0
162925.278016,2,16.61367,0,0,0.1749748,1.57737731933594,0
162925.279008,2,16.61523,0,0,0.1749748,1.55830383300781,0
162925.280032,2,16.61677,0,0,0.1774924,1.54304504394531,0
162925.281024,2,16.6183,0,0,0.1724572,1.52587890625,0
162925.282016,2,16.61981,0,0,0.1749748,1.5106201171875,0
162925.283008,2,16.62131,0,0,0.1762336,1.49726867675781,0
162925.284032,2,16.62279,0,0,0.1774924,1.4801025390625,0
162925.285024,2,16.62425,0,0,0.1774924,1.46865844726563,0
162925.286016,2,16.62571,0,0,0.1787513,1.45530700683594,0
162925.287008,2,16.62716,0,0,0.1800101,1.44767761230469,0
162925.288032,2,16.6286,0,0,0.1762336,1.44004821777344,0
162925.289024,2,16.63003,0,0,0.1774924,1.43623352050781,0
162925.290016,2,16.63146,0,0,0.1774924,1.43051147460938,0
162925.291008,2,16.63289,0,0,0.1774924,1.42669677734375,0
162925.292032,2,16.63432,0,0,0.1749748,1.42478942871094,0
162925.293024,2,16.63574,0,0,0.1762336,1.42097473144531,0
162925.294016,2,16.63715,0,0,0.1774924,1.41716003417969,0
162925.295008,2,16.63857,0,0,0.1762336,1.41525268554688,0
162925.296032,2,16.63998,0,0,0.1774924,1.41143798828125,0
162925.297024,2,16.64139,0,0,0.1762336,1.40762329101563,0
162925.298016,2,16.64279,0,0,0.1787513,1.40380859375,0
162925.299008,2,16.64419,0,0,0.1787513,1.40190124511719,0
162925.29904,2,16.64419,0,0,0.1787513,1.40190124511719,0
162925.300032,2,16.64559,0,0,0.1787513,1.39999389648438,0
162925.301024,2,16.64699,0,0,0.1787513,1.39808654785156,0
162925.302016,2,16.64839,0,0,0.1762336,1.39999389648438,0
162925.303008,2,16.64979,0,0,0.1762336,1.39617919921875,0
162925.304032,2,16.65118,0,0,0.1762336,1.39617919921875,0
162925.305024,2,16.65258,0,0,0.1774924,1.39427185058594,0
162925.306016,2,16.65397,0,0,0.1774924,1.39045715332031,0
162925.307008,2,16.65536,0,0,0.1774924,1.3885498046875,0
162925.308032,2,16.65674,0,0,0.1749748,1.38282775878906,0
162925.309024,2,16.65812,0,0,0.1774924,1.37901306152344,0
162925.310016,2,16.65949,0,0,0.1762336,1.373291015625,0
162925.311008,2,16.66086,0,0,0.1787513,1.36566162109375,0
162925.312032,2,16.66222,0,0,0.1787513,1.35993957519531,0
162925.313024,2,16.66357,0,0,0.1787513,1.35231018066406,0
162925.314016,2,16.66492,0,0,0.1787513,1.34849548339844,0
162925.315008,2,16.66626,0,0,0.1762336,1.34086608886719,0
162925.316032,2,16.66759,0,0,0.1762336,1.33514404296875,0
162925.317024,2,16.66892,0,0,0.1762336,1.3275146484375,0
162925.318016,2,16.67024,0,0,0.1749748,1.31797790527344,0
162925.319008,2,16.67155,0,0,0.1787513,1.30844116210938,0
162925.320032,2,16.67285,0,0,0.1774924,1.2969970703125,0
162925.321024,2,16.67413,0,0,0.1774924,1.28555297851563,0
162925.322016,2,16.67541,0,0,0.173716,1.27410888671875,0
162925.323008,2,16.67666,0,0,0.1762336,1.25885009765625,0
162925.324032,2,16.67791,0,0,0.1774924,1.24549865722656,0
162925.325024,2,16.67914,0,0,0.1774924,1.23023986816406,0
162925.326016,2,16.68035,0,0,0.1774924,1.21307373046875,0
162925.327008,2,16.68155,0,0,0.1787513,1.19590759277344,0
162925.328032,2,16.68273,0,0,0.1762336,1.18064880371094,0
162925.329024,2,16.6839,0,0,0.1774924,1.16539001464844,0
162925.330016,2,16.68504,0,0,0.1749748,1.14631652832031,0
162925.331008,2,16.68617,0,0,0.1787513,1.129150390625,0
162925.332032,2,16.68728,0,0,0.1774924,1.11198425292969,0
162925.33232,2,16.68728,0,0,0.1774924,1.11198425292969,0
162925.333024,2,16.68838,0,0,0.1787513,1.09291076660156,0
162925.334016,2,16.68945,0,0,0.1787513,1.07574462890625,0
162925.335008,2,16.69051,0,0,0.1762336,1.05857849121094,0
162925.336032,2,16.69155,0,0,0.1787513,1.03950500488281,0
162925.337024,2,16.69257,0,0,0.1787513,1.02424621582031,0
162925.338016,2,16.69358,0,0,0.1774924,1.007080078125,0
162925.339008,2,16.69457,0,0,0.173716,0.988006591796875,0
162925.340032,2,16.69554,0,0,0.1774924,0.970840454101563,0
162925.341024,2,16.69649,0,0,0.1800101,0.95367431640625,0
162925.342016,2,16.69743,0,0,0.1762336,0.932693481445313,0
162925.343008,2,16.69834,0,0,0.1774924,0.913619995117188,0
162925.344032,2,16.69924,0,0,0.1774924,0.896453857421875,0
162925.345024,2,16.70011,0,0,0.1762336,0.875473022460938,0
162925.346016,2,16.70097,0,0,0.1774924,0.858306884765625,0
162925.347008,2,16.70181,0,0,0.1762336,0.835418701171875,0
162925.348032,2,16.70262,0,0,0.1787513,0.81634521484375,0
162925.349024,2,16.70342,0,0,0.1749748,0.797271728515625,0
162925.350016,2,16.70419,0,0,0.1774924,0.774383544921875,0
162925.351008,2,16.70495,0,0,0.1762336,0.75531005859375,0
162925.352032,2,16.70568,0,0,0.1749748,0.730514526367188,0
162925.353024,2,16.70639,0,0,0.1800101,0.711441040039063,0
162925.354016,2,16.70708,0,0,0.1787513,0.6866455078125,0
162925.355008,2,16.70774,0,0,0.1774924,0.667572021484375,0
162925.356032,2,16.70839,0,0,0.1774924,0.646591186523438,0
162925.357024,2,16.70902,0,0,0.173716,0.6256103515625,0
162925.358016,2,16.70962,0,0,0.1800101,0.606536865234375,0
162925.359008,2,16.71021,0,0,0.1762336,0.583648681640625,0
162925.360032,2,16.71077,0,0,0.1787513,0.5645751953125,0
162925.361024,2,16.71132,0,0,0.1749748,0.545501708984375,0
162925.362016,2,16.71184,0,0,0.1774924,0.524520874023438,0
162925.363008,2,16.71235,0,0,0.1749748,0.5035400390625,0
162925.364032,2,16.71283,0,0,0.1762336,0.482559204101563,0
162925.365024,2,16.71329,0,0,0.1749748,0.461578369140625,0
162925.365632,2,16.71329,0,0,0.1749748,0.461578369140625,0
162925.366016,2,16.71373,0,0,0.1787513,0.438690185546875,0
162925.367008,2,16.71414,0,0,0.1800101,0.415802001953125,0
162925.368032,2,16.71454,0,0,0.1749748,0.396728515625,0
162925.369024,2,16.71492,0,0,0.1774924,0.377655029296875,0
162925.370016,2,16.71527,0,0,0.1800101,0.356674194335938,0
162925.371008,2,16.71561,0,0,0.1787513,0.339508056640625,0
162925.372032,2,16.71594,0,0,0.1787513,0.322341918945313,0
162925.373024,2,16.71624,0,0,0.1774924,0.307083129882813,0
162925.374016,2,16.71654,0,0,0.1774924,0.291824340820313,0
162925.375008,2,16.71681,0,0,0.1800101,0.276565551757813,0
162925.376032,2,16.71708,0,0,0.1762336,0.265121459960938,0
162925.377024,2,16.71733,0,0,0.1762336,0.253677368164063,0
162925.378016,2,16.71757,0,0,0.1774924,0.238418579101563,0
162925.379008,2,16.7178,0,0,0.1762336,0.226974487304688,0
162925.380032,2,16.71801,0,0,0.1762336,0.211715698242188,0
162925.381024,2,16.71821,0,0,0.1762336,0.200271606445313,0
162925.382016,2,16.7184,0,0,0.1787513,0.186920166015625,0
162925.383008,2,16.71857,0,0,0.1762336,0.171661376953125,0
162925.384032,2,16.71873,0,0,0.1774924,0.158309936523438,0
162925.385024,2,16.71887,0,0,0.1787513,0.146865844726563,0
162925.386016,2,16.71901,0,0,0.1787513,0.135421752929688,0
162925.387008,2,16.71913,0,0,0.1749748,0.123977661132813,0
162925.388032,2,16.71924,0,0,0.1762336,0.112533569335938,0
162925.389024,2,16.71935,0,0,0.1774924,0.101089477539063,0
162925.390016,2,16.71943,0,0,0.1762336,0.0896453857421875,0
162925.391008,2,16.71951,0,0,0.1774924,0.0782012939453125,0
162925.392032,2,16.71958,0,0,0.1762336,0.06866455078125,0
162925.393024,2,16.71964,0,0,0.1774924,0.0553131103515625,0
162925.394016,2,16.71968,0,0,0.1787513,0.0457763671875,0
162925.395008,2,16.71972,0,0,0.1762336,0.0362396240234375,0
162925.396032,2,16.71974,0,0,0.1774924,0.0247955322265625,0
162925.397024,2,16.71976,0,0,0.1762336,0.0171661376953125,0
162925.398016,2,16.71977,0,0,0.1800101,0.00762939453125,0
162925.399008,2,16.71977,0,0,0.1774924,0,0
162925.39904,2,16.71977,0,0,0.1774924,0,0
162925.400032,2,16.71976,0,0,0.1774924,-0.00762939453125,0
162925.401024,2,16.71975,0,0,0.1762336,-0.0152587890625,0
162925.402016,2,16.71972,0,0,0.1762336,-0.0209808349609375,0
162925.403008,2,16.7197,0,0,0.1774924,-0.026702880859375,0
162925.404032,2,16.71966,0,0,0.1787513,-0.034332275390625,0
162925.405024,2,16.71963,0,0,0.1774924,-0.03814697265625,0
162925.406016,2,16.71958,0,0,0.1774924,-0.0457763671875,0
162925.407008,2,16.71953,0,0,0.1774924,-0.049591064453125,0
162925.408032,2,16.71948,0,0,0.1762336,-0.05340576171875,0
162925.409024,2,16.71942,0,0,0.1749748,-0.057220458984375,0
162925.410016,2,16.71936,0,0,0.1787513,-0.0629425048828125,0
162925.411008,2,16.71929,0,0,0.1774924,-0.06866455078125,0
162925.412032,2,16.71922,0,0,0.1762336,-0.0705718994140625,0
162925.413024,2,16.71914,0,0,0.1774924,-0.0762939453125,0
162925.414016,2,16.71906,0,0,0.1787513,-0.080108642578125,0
162925.415008,2,16.71898,0,0,0.1812689,-0.08392333984375,0
162925.416032,2,16.71889,0,0,0.1774924,-0.08392333984375,0
162925.417024,2,16.71881,0,0,0.1812689,-0.0820159912109375,0
162925.418016,2,16.71873,0,0,0.1787513,-0.0820159912109375,0
162925.419008,2,16.71865,0,0,0.1762336,-0.0782012939453125,0
162925.420032,2,16.71857,0,0,0.1774924,-0.0762939453125,0
162925.421024,2,16.7185,0,0,0.1787513,-0.072479248046875,0
162925.422016,2,16.71843,0,0,0.1774924,-0.06866455078125,0
162925.423008,2,16.71837,0,0,0.1787513,-0.064849853515625,0
162925.424032,2,16.71831,0,0,0.1774924,-0.06103515625,0
162925.425024,2,16.71825,0,0,0.1749748,-0.0553131103515625,0
162925.426016,2,16.7182,0,0,0.1774924,-0.0553131103515625,0
162925.427008,2,16.71815,0,0,0.1774924,-0.049591064453125,0
162925.428032,2,16.7181,0,0,0.1762336,-0.049591064453125,0
162925.429024,2,16.71805,0,0,0.1787513,-0.0457763671875,0
