Item1.Item1.Item1.Item1,Item1.Item1.Item1.Item2,Item1.Item1.Item2,Item1.Item2,Item2
4253886.000032,2,0.05099566,4.579557,0.0884421169757843
4253886.001024,2,0.05109427,4.574522,0.0986158847808838
4253886.002016,2,0.05120307,4.570745,0.10879710316658
4253886.003008,2,0.0513207,4.566969,0.117633491754532
4253886.004032,2,0.05144352,4.568228,0.122819095849991
4253886.005024,2,0.05156583,4.574522,0.122305005788803
4253886.006016,2,0.0516819,4.570745,0.116072595119476
4253886.007008,2,0.05178775,4.573263,0.105854123830795
4253886.008032,2,0.05188068,4.570745,0.0929310917854309
4253886.009024,2,0.05195822,4.570745,0.0775344669818878
4253886.010016,2,0.05201777,4.570745,0.0595524907112122
4253886.011008,2,0.05205657,4.568228,0.0387951731681824
4253886.012032,2,0.05207163,4.574522,0.0150687992572784
4253886.013024,2,0.05206019,4.573263,-0.0114478170871735
4253886.014016,2,0.05202058,4.570745,-0.0396110117435455
4253886.015008,2,0.05195222,4.570745,-0.0683516263961792
4253886.016032,2,0.05185423,4.57578,-0.0979900360107422
4253886.017024,2,0.05172554,4.573263,-0.128693878650665
4253886.018016,2,0.05156612,4.572004,-0.159423798322678
4253886.019008,2,0.05137656,4.573263,-0.189553946256638
4253886.020032,2,0.0511571,4.577039,-0.219464302062988
4253886.021024,2,0.05090813,4.57578,-0.248964875936508
4253886.022016,2,0.05063121,4.577039,-0.276919454336166
4253886.023008,2,0.05032874,4.574522,-0.302474945783615
4253886.024032,2,0.05000313,4.570745,-0.325605273246765
4253886.025024,2,0.04965596,4.572004,-0.347178429365158
4253886.026016,2,0.04928732,4.573263,-0.368636101484299
4253886.027008,2,0.04889665,4.574522,-0.390671193599701
4253886.028032,2,0.04848392,4.572004,-0.412732362747192
4253886.029024,2,0.04804974,4.573263,-0.434178858995438
4253886.030016,2,0.04759463,4.573263,-0.455103814601898
4253886.031008,2,0.04711897,4.570745,-0.475663691759109
4253886.031424,2,0.04662304,4.570745,-0.495925545692444
4253886.032032,2,0.04662304,4.572004,-0.495925545692444
4253886.033024,2,0.04610679,4.572004,-0.516258180141449
4253886.034016,2,0.04556989,4.570745,-0.536900013685226
4253886.035008,2,0.04501213,4.574522,-0.557754188776016
4253886.036032,2,0.04443353,4.577039,-0.578600913286209
4253886.037024,2,0.04383504,4.573263,-0.598490238189697
4253886.038016,2,0.04321883,4.570745,-0.616207718849182
4253886.039008,2,0.04258677,4.572004,-0.632058829069138
4253886.040032,2,0.04193938,4.573263,-0.647395849227905
4253886.041024,2,0.04127665,4.57578,-0.662729144096375
4253886.042016,2,0.04059932,4.569487,-0.677328556776047
4253886.043008,2,0.03990868,4.572004,-0.690635293722153
4253886.044032,2,0.03920536,4.570745,-0.703319907188416
4253886.045024,2,0.03848914,4.570745,-0.716220587491989
4253886.046016,2,0.03775967,4.573263,-0.729475170373917
4253886.047008,2,0.0370168,4.568228,-0.742871314287186
4253886.048032,2,0.03626058,4.569487,-0.756219029426575
4253886.049024,2,0.0354906,4.57578,-0.769980251789093
4253886.050016,2,0.03470632,4.573263,-0.78427791595459
4253886.051008,2,0.03390864,4.573263,-0.797677785158157
4253886.052032,2,0.03309955,4.57578,-0.809095799922943
4253886.053024,2,0.03228107,4.574522,-0.818479806184769
4253886.054016,2,0.03145547,4.573263,-0.825598835945129
4253886.055008,2,0.03062514,4.572004,-0.830328091979027
4253886.056032,2,0.02979181,4.574522,-0.833330675959587
4253886.057024,2,0.02895658,4.577039,-0.835224986076355
4253886.058016,2,0.02812098,4.572004,-0.835608690977097
4253886.059008,2,0.02728719,4.574522,-0.833787024021149
4253886.060032,2,0.02645709,4.57578,-0.830098986625671
4253886.061024,2,0.02563212,4.573263,-0.824972987174988
4253886.062016,2,0.02481396,4.572004,-0.818159431219101
4253886.063008,2,0.02400398,4.573263,-0.80997496843338
4253886.064032,2,0.02320272,4.577039,-0.801259651780128
4253886.064768,2,0.0224108,4.577039,-0.791922211647034
4253886.065024,2,0.0224108,4.573263,-0.791922211647034
4253886.066016,2,0.02162967,4.569487,-0.78112818300724
4253886.067008,2,0.02086049,4.568228,-0.769186764955521
4253886.068032,2,0.02010257,4.574522,-0.757912173867226
4253886.069024,2,0.01935424,4.572004,-0.748332589864731
4253886.070016,2,0.01861469,4.570745,-0.739553943276405
4253886.071008,2,0.01788395,4.570745,-0.730741769075394
4253886.072032,2,0.01716163,4.572004,-0.722317025065422
4253886.073024,2,0.01644695,4.570745,-0.714678317308426
4253886.074016,2,0.01573931,4.570745,-0.707637518644333
4253886.075008,2,0.01503818,4.57578,-0.701136887073517
4253886.076032,2,0.01434328,4.574522,-0.694898888468742
4253886.077024,2,0.01365548,4.570745,-0.687801279127598
4253886.078016,2,0.01297623,4.570745,-0.679240562021732
4253886.079008,2,0.01230606,4.572004,-0.670175999403
4253886.080032,2,0.01164444,4.574522,-0.66161435097456
4253886.081024,2,0.01099115,4.572004,-0.653290189802647
4253886.082016,2,0.01034674,4.570745,-0.644415616989136
4253886.083008,2,0.00971172,4.577039,-0.635018572211266
4253886.084032,2,0.00908637,4.573263,-0.625350512564182
4253886.085024,2,0.008471705,4.569487,-0.614664517343044
4253886.086016,2,0.007868894,4.573263,-0.602810643613338
4253886.087008,2,0.007277928,4.574522,-0.590966083109379
4253886.088032,2,0.006698583,4.572004,-0.579345040023327
4253886.089024,2,0.006131409,4.574522,-0.567174516618252
4253886.090016,2,0.005577128,4.574522,-0.554280355572701
4253886.091008,2,0.005036515,4.579557,-0.540613196790218
4253886.092032,2,0.004511145,4.578298,-0.525370240211487
4253886.093024,2,0.004003877,4.574522,-0.507268123328686
4253886.094016,2,0.003517991,4.577039,-0.485885655507445
4253886.095008,2,0.003055845,4.578298,-0.462146010249853
4253886.096032,2,0.002619258,4.572004,-0.436586793512106
4253886.097024,2,0.002209981,4.572004,-0.409277621656656
4253886.098016,2,0.001828496,4.573263,-0.381484744139016
4253886.09808,2,0.001473785,4.573263,-0.354710733518004
4253886.099008,2,0.001473785,4.572004,-0.354710733518004
4253886.100032,2,0.001144524,4.573263,-0.329261180013418
4253886.101024,2,0.0008395406,4.569487,-0.304983521346003
4253886.102016,2,0.0005574807,4.569487,-0.282059889286757
4253886.103008,2,0.0002962814,4.572004,-0.261199282249436
4253886.104032,2,5.333485E-05,4.570745,-0.242946542130085
4253886.105024,2,-0.0001735972,4.574522,-0.226932006626157
4253886.106016,2,-0.0003859708,4.572004,-0.212373590329662
4253886.107008,2,-0.0005845134,4.570745,-0.198542606085539
4253886.108032,2,-0.0007698184,4.570745,-0.185305019840598
4253886.109024,2,-0.0009431137,4.570745,-0.173295324202627
4253886.110016,2,-0.001106105,4.572004,-0.162990996614099
4253886.111008,2,-0.001260392,4.574522,-0.154287437908351
4253886.112032,2,-0.001406934,4.569487,-0.146541628055274
4253886.113024,2,-0.001546088,4.572004,-0.139154144562781
4253886.114016,2,-0.001678525,4.570745,-0.132437562569976
4253886.115008,2,-0.001805423,4.57578,-0.126897590234876
4253886.116032,2,-0.001927554,4.573263,-0.122131314128637
4253886.117024,2,-0.002044667,4.573263,-0.117112183943391
4253886.118016,2,-0.00215599,4.573263,-0.111323315650225
4253886.119008,2,-0.002261037,4.572004,-0.105047132819891
4253886.120032,2,-0.002359694,4.573263,-0.0986573286354542
4253886.121024,2,-0.002452085,4.574522,-0.0923909246921539
4253886.122016,2,-0.002538228,4.574522,-0.0861426815390587
4253886.123008,2,-0.002617609,4.57578,-0.079380813986063
4253886.124032,2,-0.002689223,4.573263,-0.0716145150363445
4253886.125024,2,-0.00275194,4.57578,-0.0627164263278246
4253886.126016,2,-0.002804838,4.573263,-0.0528984237462282
4253886.127008,2,-0.002847198,4.577039,-0.0423595774918795
4253886.128032,2,-0.002878268,4.574522,-0.0310705509036779
4253886.129024,2,-0.002897057,4.577039,-0.018788268789649
4253886.130016,2,-0.002902349,4.573263,-0.00529224053025246
4253886.131008,2,-0.002893055,4.578298,0.00929343514144421
4253886.131424,2,-0.002868315,4.578298,0.0247408170253038
4253886.132032,2,-0.002868315,4.570745,0.0247408170253038
4253886.133024,2,-0.002827479,4.572004,0.0408357009291649
4253886.134016,2,-0.002770862,4.573263,0.0566164962947369
4253886.135008,2,-0.002699888,4.569487,0.0709746964275837
4253886.136032,2,-0.002616242,4.573263,0.0836453400552273
4253886.137024,2,-0.002521747,4.57578,0.0944952480494976
4253886.138016,2,-0.002417799,4.573263,0.103947706520557
4253886.139008,2,-0.00230464,4.568228,0.113159650936723
4253886.140032,2,-0.002182631,4.572004,0.122008612379432
4253886.141024,2,-0.002053552,4.568228,0.129078980535269
4253886.142016,2,-0.001919946,4.572004,0.133606255985796
4253886.143008,2,-0.001784299,4.568228,0.135646667331457
4253886.144032,2,-0.00164893,4.574522,0.135368667542934
4253886.145024,2,-0.001515779,4.573263,0.13315153773874
4253886.146016,2,-0.001385775,4.570745,0.130003783851862
4253886.147008,2,-0.00125902,4.569487,0.126754748634994
4253886.148032,2,-0.001136149,4.572004,0.122871366329491
4253886.149024,2,-0.001018614,4.573263,0.117535120807588
4253886.150016,2,-0.0009075365,4.577039,0.111077388282865
4253886.151008,2,-0.0008027512,4.574522,0.104785372968763
4253886.152032,2,-0.0007027893,4.574522,0.0999618787318468
4253886.153024,2,-0.0006058471,4.574522,0.0969421816989779
4253886.154016,2,-0.0005105743,4.574522,0.0952727859839797
4253886.155008,2,-0.0004159362,4.577039,0.0946381478570402
4253886.156032,2,-0.0003207592,4.579557,0.0951769470702857
4253886.157024,2,-0.0002230929,4.577039,0.0976663723122329
4253886.158016,2,-0.0001200541,4.574522,0.103038735687733
4253886.159008,2,-8.989321E-06,4.574522,0.11106479450973
4253886.160032,2,0.0001114491,4.57578,0.120438452540839
4253886.161024,2,0.0002417192,4.57578,0.130270113004372
4253886.162016,2,0.000382321,4.573263,0.140601739985868
4253886.163008,2,0.0005337913,4.57578,0.151470332639292
4253886.164032,2,0.0006962652,4.574522,0.162473879754543
4253886.164768,2,0.0008697209,4.574522,0.173455744516104
4253886.165024,2,0.0008697209,4.572004,0.173455744516104
4253886.166016,2,0.001053991,4.572004,0.184270204044878
4253886.167008,2,0.001248122,4.572004,0.194130465388298
4253886.168032,2,0.001450431,4.569487,0.202309107407928
4253886.169024,2,0.001658892,4.568228,0.208461191505194
4253886.170016,2,0.001870839,4.569487,0.211946899071336
4253886.171008,2,0.00208291,4.572004,0.212070881389081
4253886.172032,2,0.002291975,4.570745,0.209065619856119
4253886.173024,2,0.002495892,4.570745,0.20391633734107
4253886.174016,2,0.002693108,4.570745,0.197215937077999
4253886.175008,2,0.002882084,4.572004,0.18897675909102
4253886.176032,2,0.003061407,4.574522,0.179322902113199
4253886.177024,2,0.003230324,4.570745,0.168917002156377
4253886.178016,2,0.003388809,4.569487,0.158484792336822
4253886.179008,2,0.003536531,4.572004,0.147722195833921
4253886.180032,2,0.003672338,4.570745,0.135806621983647
4253886.181024,2,0.003795076,4.568228,0.122738303616643
4253886.182016,2,0.003903707,4.572004,0.108630396425724
4253886.183008,2,0.003996863,4.570745,0.0931564718484879
4253886.184032,2,0.004073424,4.573263,0.0765612348914146
4253886.185024,2,0.004133044,4.572004,0.0596195459365845
4253886.186016,2,0.004175985,4.574522,0.0429409556090832
4253886.187008,2,0.004202969,4.572004,0.0269846059381962
4253886.188032,2,0.004215035,4.572004,0.0120652839541435
4253886.189024,2,0.004213074,4.57578,-0.00196089968085289
4253886.190016,2,0.004197844,4.573263,-0.0152294524013996
4253886.191008,2,0.004170629,4.572004,-0.0272155739367008
4253886.192032,2,0.004132867,4.573263,-0.0377614051103592
4253886.193024,2,0.004085383,4.572004,-0.0474839471280575
4253886.194016,2,0.004028643,4.573263,-0.0567398965358734
4253886.195008,2,0.003963109,4.573263,-0.0655343756079674
4253886.196032,2,0.003889342,4.574522,-0.0737668015062809
4253886.197024,2,0.003808218,4.57578,-0.0811240170150995
4253886.198016,2,0.003721114,4.572004,-0.0871042720973492
4253886.19808,2,0.003629653,4.572004,-0.0914605334401131
4253886.199008,2,0.003629653,4.568228,-0.0914605334401131
4253886.200032,2,0.003534491,4.572004,-0.0951623078435659
4253886.201024,2,0.003434728,4.570745,-0.0997630413621664
4253886.202016,2,0.003329115,4.570745,-0.105613376945257
4253886.203008,2,0.003216838,4.574522,-0.1122762914747
4253886.204032,2,0.003097496,4.577039,-0.119342468678951
4253886.205024,2,0.002971824,4.570745,-0.125671969726682
4253886.206016,2,0.002841615,4.569487,-0.130208674818277
4253886.207008,2,0.002707792,4.569487,-0.133823836222291
4253886.208032,2,0.002569487,4.572004,-0.138304894790053
4253886.209024,2,0.002425266,4.577039,-0.144220888614655
4253886.210016,2,0.002274799,4.570745,-0.150466803461313
4253886.211008,2,0.002119216,4.572004,-0.155583256855607
4253886.212032,2,0.001959586,4.574522,-0.159629853442311
4253886.213024,2,0.001796269,4.569487,-0.163316610269248
4253886.214016,2,0.001629618,4.573263,-0.166651327162981
4253886.215008,2,0.001459759,4.573263,-0.1698590349406
4253886.216032,2,0.001286719,4.574522,-0.173040083609521
4253886.217024,2,0.001111192,4.57578,-0.175527180545032
4253886.218016,2,0.0009345962,4.572004,-0.176595349330455
4253886.219008,2,0.0007585866,4.573263,-0.176009605638683
4253886.220032,2,0.0005842696,4.573263,-0.174317043274641
4253886.221024,2,0.0004121331,4.574522,-0.17213643877767
4253886.222016,2,0.0002427414,4.572004,-0.169391700183041
4253886.223008,2,7.683606E-05,4.577039,-0.16590538143646
4253886.224032,2,-8.478761E-05,4.573263,-0.161623676831368
4253886.225024,2,-0.0002409609,4.573263,-0.156173256982584
4253886.226016,2,-0.000390498,4.578298,-0.149537125253119
4253886.227008,2,-0.0005324183,4.574522,-0.14192025992088
4253886.228032,2,-0.0006651742,4.570745,-0.132755900267512
4253886.229024,2,-0.0007873484,4.57578,-0.122174213174731
4253886.230016,2,-0.000898735,4.573263,-0.111386587377638
4253886.231008,2,-0.0009993833,4.570745,-0.100648321676999
4253886.231424,2,-0.001089255,4.570745,-0.0898714642971754
4253886.232032,2,-0.001089255,4.570745,-0.0898714642971754
4253886.233024,2,-0.001169207,4.569487,-0.0799518311396241
4253886.234016,2,-0.001241034,4.568228,-0.0718270894140005
4253886.235008,2,-0.00130707,4.572004,-0.0660365913063288
4253886.236032,2,-0.001369819,4.570745,-0.0627487897872925
4253886.237024,2,-0.001431172,4.570745,-0.061353319324553
4253886.238016,2,-0.001492343,4.577039,-0.0611706636846066
4253886.239008,2,-0.00155391,4.572004,-0.0615670578554273
4253886.240032,2,-0.001615321,4.569487,-0.0614105956628919
4253886.241024,2,-0.001675951,4.573263,-0.0606300309300423
4253886.242016,2,-0.001736306,4.574522,-0.0603552907705307
4253886.243008,2,-0.001796853,4.570745,-0.0605473760515451
4253886.244032,2,-0.001857262,4.569487,-0.0604087254032493
4253886.245024,2,-0.001917657,4.569487,-0.0603948719799519
4253886.246016,2,-0.001979345,4.573263,-0.0616882462054491
4253886.247008,2,-0.002043857,4.569487,-0.0645120162516832
4253886.248032,2,-0.002112059,4.573263,-0.0682021491229534
4253886.249024,2,-0.002184415,4.573263,-0.0723560806363821
4253886.250016,2,-0.002261015,4.577039,-0.0765991862863302
4253886.251008,2,-0.002340948,4.574522,-0.0799328554421663
4253886.252032,2,-0.002422272,4.57578,-0.0813240185379982
4253886.253024,2,-0.002502743,4.574522,-0.0804716255515814
4253886.254016,2,-0.002580388,4.573263,-0.0776450615376234
4253886.255008,2,-0.002653706,4.570745,-0.0733176711946726
4253886.256032,2,-0.002722072,4.572004,-0.0683660618960857
4253886.257024,2,-0.002785894,4.574522,-0.0638223718851805
4253886.258016,2,-0.002845778,4.572004,-0.0598840415477753
4253886.259008,2,-0.002901749,4.574522,-0.0559708569198847
4253886.260032,2,-0.002953513,4.570745,-0.0517636071890593
4253886.261024,2,-0.003000914,4.570745,-0.0474010594189167
4253886.262016,2,-0.00304436,4.572004,-0.0434459652751684
4253886.263008,2,-0.003084889,4.574522,-0.04052952863276
4253886.264032,2,-0.003123254,4.570745,-0.0383646693080664
4253886.264736,2,-0.003159503,4.570745,-0.03624870441854
4253886.265024,2,-0.003159503,4.572004,-0.03624870441854
4253886.266016,2,-0.003193794,4.570745,-0.0342915300279856
4253886.267008,2,-0.003226822,4.573263,-0.0330272596329451
4253886.268032,2,-0.003259338,4.570745,-0.0325161963701248
4253886.269024,2,-0.003291824,4.569487,-0.0324859283864498
4253886.270016,2,-0.003324941,4.573263,-0.0331173650920391
4253886.271008,2,-0.003359734,4.570745,-0.034793047234416
4253886.272032,2,-0.003396948,4.569487,-0.0372135546058416
4253886.273024,2,-0.003437156,4.569487,-0.0402079895138741
4253886.274016,2,-0.003481531,4.569487,-0.0443754252046347
4253886.275008,2,-0.003531692,4.574522,-0.0501605682075024
4253886.276032,2,-0.003588793,4.572004,-0.0571012496948242
4253886.277024,2,-0.0036528,4.570745,-0.0640067737549543
4253886.278016,2,-0.003723114,4.570745,-0.0703141558915377
4253886.279008,2,-0.003799703,4.566969,-0.0765894073992968
4253886.280032,2,-0.003883386,4.572004,-0.0836828257888556
4253886.281024,2,-0.003975548,4.569487,-0.0921622850000858
4253886.282016,2,-0.004077339,4.572004,-0.101790763437748
4253886.283008,2,-0.00418925,4.570745,-0.111910980194807
4253886.284032,2,-0.004311378,4.572004,-0.122128054499626
4253886.285024,2,-0.004443562,4.573263,-0.132184009999037
4253886.286016,2,-0.004585292,4.572004,-0.141730066388845
4253886.287008,2,-0.004735629,4.570745,-0.150336418300867
4253886.288032,2,-0.004893669,4.573263,-0.158040318638086
4253886.289024,2,-0.005058873,4.574522,-0.165203586220741
4253886.290016,2,-0.005230385,4.57578,-0.171512365341187
4253886.291008,2,-0.005406409,4.577039,-0.176024157553911
4253886.292032,2,-0.005584282,4.572004,-0.17787329852581
4253886.293024,2,-0.005761193,4.57578,-0.176910776644945
4253886.294016,2,-0.005935072,4.572004,-0.173878856003284
4253886.295008,2,-0.006104541,4.577039,-0.169469509273767
4253886.296032,2,-0.006268327,4.572004,-0.163785181939602
4253886.297024,2,-0.006425037,4.570745,-0.156709924340248
4253886.298016,2,-0.006573826,4.574522,-0.148789025843143
4253886.29808,2,-0.006714792,4.574522,-0.140965916216373
4253886.299008,2,-0.006714792,4.570745,-0.140965916216373
4253886.300032,2,-0.006848149,4.572004,-0.133357476443052
4253886.301024,2,-0.006974109,4.570745,-0.125960446894169
4253886.302016,2,-0.007093318,4.572004,-0.119208358228207
4253886.303008,2,-0.007206601,4.570745,-0.113282818347216
4253886.304032,2,-0.007314736,4.572004,-0.108134932816029
4253886.305024,2,-0.007418451,4.572004,-0.103715807199478
4253886.306016,2,-0.007518322,4.569487,-0.0998708419501781
4253886.307008,2,-0.007614885,4.573263,-0.0965632498264313
4253886.308032,2,-0.007708862,4.57578,-0.0939765013754368
4253886.309024,2,-0.007800377,4.569487,-0.0915154814720154
4253886.310016,2,-0.007888683,4.569487,-0.0883056782186031
4253886.311008,2,-0.00797374,4.566969,-0.085056759417057
4253886.312032,2,-0.008057144,4.574522,-0.0834036618471146
4253886.313024,2,-0.00814092,4.572004,-0.0837761908769608
4253886.314016,2,-0.008225853,4.569487,-0.0849328935146332
4253886.315008,2,-0.008311795,4.573263,-0.0859424471855164
4253886.316032,2,-0.00839893,4.572004,-0.0871345400810242
4253886.317024,2,-0.008487417,4.574522,-0.0884877517819405
4253886.318016,2,-0.008576747,4.573263,-0.0893296673893929
4253886.319008,2,-0.008665896,4.572004,-0.0891489908099174
4253886.320032,2,-0.008753803,4.574522,-0.0879066064953804
4253886.321024,2,-0.008839699,4.572004,-0.0858968123793602
4253886.322016,2,-0.008922874,4.573263,-0.0831745564937592
4253886.323008,2,-0.00900267,4.573263,-0.0797957181930542
4253886.324032,2,-0.009078591,4.570745,-0.0759214162826538
4253886.325024,2,-0.009150295,4.570745,-0.0717034563422203
4253886.326016,2,-0.00921801,4.574522,-0.0677155330777168
4253886.327008,2,-0.009282287,4.573263,-0.0642770901322365
4253886.328032,2,-0.009342986,4.572004,-0.0606989488005638
4253886.329024,2,-0.009399444,4.572004,-0.0564577057957649
4253886.330016,2,-0.009451379,4.574522,-0.0519352033734322
4253886.331008,2,-0.009498757,4.57578,-0.0473782420158386
4253886.331424,2,-0.009540906,4.57578,-0.0421488657593727
4253886.332032,2,-0.009540906,4.572004,-0.0421488657593727
4253886.333024,2,-0.00957656,4.570745,-0.0356538221240044
4253886.334016,2,-0.009605107,4.574522,-0.0285468995571136
4253886.335008,2,-0.009626864,4.572004,-0.0217575579881668
4253886.336032,2,-0.009642036,4.572004,-0.0151712447404861
4253886.337024,2,-0.009650609,4.57578,-0.00857282429933548
4253886.338016,2,-0.009652589,4.572004,-0.00198092311620712
4253886.339008,2,-0.00964757,4.574522,0.00501982867717743
4253886.340032,2,-0.009634969,4.573263,0.0126007944345474
4253886.341024,2,-0.009614382,4.568228,0.0205868855118752
4253886.342016,2,-0.009585888,4.573263,0.0284938141703606
4253886.343008,2,-0.009550561,4.573263,0.0353269279003143
4253886.344032,2,-0.009509526,4.569487,0.0410350039601326
4253886.345024,2,-0.009463303,4.570745,0.0462234020233154
4253886.346016,2,-0.00941282,4.570745,0.0504832714796066
4253886.347008,2,-0.009359607,4.572004,0.05321204662323
4253886.348032,2,-0.009304984,4.569487,0.0546230003237724
4253886.349024,2,-0.009249966,4.573263,0.055018812417984
4253886.350016,2,-0.009195494,4.572004,0.0544711947441101
4253886.351008,2,-0.00914212,4.577039,0.0533740967512131
4253886.352032,2,-0.009089487,4.572004,0.0526336953043938
4253886.353024,2,-0.009036392,4.574522,0.0530946999788284
4253886.354016,2,-0.00898162,4.572004,0.0547720119357109
4253886.355008,2,-0.008924483,4.572004,0.0571366399526596
4253886.356032,2,-0.008864788,4.573263,0.0596949830651283
4253886.357024,2,-0.008802691,4.577039,0.0620968639850616
4253886.358016,2,-0.008737911,4.578298,0.0647800043225288
4253886.359008,2,-0.00866879,4.574522,0.0691218301653862
4253886.360032,2,-0.008592715,4.573263,0.0760750845074654
4253886.361024,2,-0.008507724,4.573263,0.0849906355142593
4253886.362016,2,-0.008413219,4.57578,0.0945050269365311
4253886.363008,2,-0.00830911,4.573263,0.104108825325966
4253886.364032,2,-0.008195021,4.577039,0.114088878035545
4253886.364736,2,-0.008070307,4.577039,0.124714337289333
4253886.365024,2,-0.008070307,4.572004,0.124714337289333
4253886.366016,2,-0.0079343,4.570745,0.136006623506546
4253886.367008,2,-0.007787068,4.574522,0.147232320159674
4253886.368032,2,-0.00762969,4.573263,0.157378148287535
4253886.369024,2,-0.007463092,4.568228,0.166597776114941
4253886.370016,2,-0.007288061,4.566969,0.175031367689371
4253886.371008,2,-0.007106767,4.572004,0.181294046342373
4253886.372032,2,-0.006922552,4.570745,0.18421420827508
4253886.373024,2,-0.006738101,4.568228,0.184451229870319
4253886.374016,2,-0.006555261,4.569487,0.182840507477522
4253886.375008,2,-0.006376183,4.570745,0.179077964276075
4253886.376032,2,-0.006203187,4.570745,0.172995496541262
4253886.377024,2,-0.006037985,4.568228,0.165201723575592
4253886.378016,2,-0.005881933,4.570745,0.15605241060257
4253886.379008,2,-0.005736597,4.568228,0.145336147397757
4253886.380032,2,-0.005603625,4.572004,0.132971443235874
4253886.381024,2,-0.005484412,4.573263,0.119213480502367
4253886.382016,2,-0.005379567,4.577039,0.104845035821199
4253886.383008,2,-0.00528821,4.573263,0.0913566909730434
4253886.384032,2,-0.005208192,4.574522,0.0800183042883873
4253886.385024,2,-0.005137274,4.574522,0.0709183514118195
4253886.386016,2,-0.005073685,4.573263,0.0635888427495956
4253886.387008,2,-0.005015875,4.574522,0.0578099861741066
4253886.388032,2,-0.004962503,4.578298,0.0533717684447765
4253886.389024,2,-0.004911989,4.577039,0.0505135394632816
4253886.390016,2,-0.004861779,4.577039,0.0502103939652443
4253886.391008,2,-0.004808743,4.572004,0.0530355609953403
4253886.392032,2,-0.004750427,4.577039,0.0583166256546974
4253886.393024,2,-0.004685545,4.577039,0.0648815184831619
4253886.394016,2,-0.00461293,4.573263,0.0726152211427689
4253886.395008,2,-0.004530979,4.572004,0.0819512642920017
4253886.396032,2,-0.004438887,4.572004,0.0920915044844151
4253886.397024,2,-0.004337244,4.57578,0.101643614470959
4253886.398016,2,-0.004226951,4.572004,0.110292341560125
4253886.39808,2,-0.004108333,4.572004,0.1186178997159
4253886.399008,2,-0.004108333,4.573263,0.1186178997159
4253886.400032,2,-0.003981611,4.572004,0.126722734421492
4253886.401024,2,-0.00384745,4.570745,0.134160974994302
4253886.402016,2,-0.003706931,4.569487,0.140518415719271
4253886.403008,2,-0.003561732,4.570745,0.145199010148644
4253886.404032,2,-0.00341408,4.573263,0.147652113810182
4253886.405024,2,-0.003265946,4.568228,0.148134306073189
4253886.406016,2,-0.003118732,4.569487,0.147213460877538
4253886.407008,2,-0.00297418,4.569487,0.144552905112505
4253886.408032,2,-0.002834661,4.569487,0.139518175274134
4253886.409024,2,-0.002702481,4.569487,0.132180051878095
4253886.410016,2,-0.002579654,4.574522,0.122827012091875
4253886.411008,2,-0.002467595,4.568228,0.112059526145458
4253886.412032,2,-0.002366832,4.572004,0.100762583315372
4253886.413024,2,-0.002277831,4.573263,0.0890011433511972
4253886.414016,2,-0.002201105,4.569487,0.0767265446484089
4253886.415008,2,-0.002136664,4.574522,0.0644403044134378
4253886.416032,2,-0.002084382,4.573263,0.0522818882018328
4253886.417024,2,-0.002043784,4.573263,0.0405979808419943
4253886.418016,2,-0.002013749,4.574522,0.0300349202007055
4253886.419008,2,-0.001992994,4.577039,0.0207556877285242
4253886.420032,2,-0.001979869,4.570745,0.0131251290440559
4253886.421024,2,-0.00197239,4.574522,0.00747828744351864
4253886.422016,2,-0.001969248,4.573263,0.00314274802803993
4253886.423008,2,-0.001969755,4.570745,-0.000507570803165436
4253886.424032,2,-0.001973377,4.574522,-0.00362144783139229
4253886.425024,2,-0.001979932,4.570745,-0.00655511394143105
4253886.426016,2,-0.001989353,4.570745,-0.00942149199545383
4253886.427008,2,-0.002001788,4.57578,-0.0124345533549786
4253886.428032,2,-0.00201758,4.573263,-0.015792204067111
4253886.429024,2,-0.002036279,4.573263,-0.0186988618224859
4253886.430016,2,-0.002056806,4.57578,-0.0205275136977434
4253886.431008,2,-0.002078157,4.574522,-0.0213503371924162
4253886.431424,2,-0.002099068,4.574522,-0.0209109857678413
4253886.432032,2,-0.002099068,4.570745,-0.0209109857678413
4253886.433024,2,-0.00211837,4.572004,-0.0193018931895494
4253886.434016,2,-0.002135958,4.570745,-0.0175880268216133
4253886.435008,2,-0.002152607,4.568228,-0.0166497193276882
4253886.436032,2,-0.002169582,4.566969,-0.016974750906229
4253886.437024,2,-0.002189029,4.57578,-0.0194469466805458
4253886.438016,2,-0.002213258,4.573263,-0.0242285896092653
4253886.439008,2,-0.002242875,4.570745,-0.0296172220259905
4253886.440032,2,-0.002277125,4.569487,-0.0342500861734152
4253886.441024,2,-0.002315944,4.570745,-0.0388189218938351
4253886.442016,2,-0.002360344,4.568228,-0.044400105252862
4253886.443008,2,-0.00241168,4.570745,-0.0513363629579544
4253886.444032,2,-0.002471406,4.569487,-0.059725483879447
4253886.445024,2,-0.002540842,4.570745,-0.0694359187036753
4253886.446016,2,-0.002620966,4.572004,-0.0801247078925371
4253886.447008,2,-0.002712328,4.574522,-0.0913615804165602
4253886.448032,2,-0.00281464,4.574522,-0.102312071248889
4253886.449024,2,-0.002926516,4.573263,-0.111876288428903
4253886.450016,2,-0.003045988,4.572004,-0.119471456855536
4253886.451008,2,-0.003171419,4.573263,-0.125431455671787
4253886.452032,2,-0.003301814,4.573263,-0.130394473671913
4253886.453024,2,-0.003436336,4.572004,-0.134522095322609
